date,product_id,product_name,demand,promotion
2024-12-17,P08,LED Desk Lamp,24,0
2024-12-18,P08,LED Desk Lamp,21,0
2024-12-19,P08,LED Desk Lamp,21,0
2024-12-20,P08,LED Desk Lamp,21,0
2024-12-21,P08,LED Desk Lamp,27,0
2024-12-22,P08,LED Desk Lamp,34,0
2024-12-23,P08,LED Desk Lamp,21,0
2024-12-24,P08,LED Desk Lamp,21,0
2024-12-25,P08,LED Desk Lamp,20,0
2024-12-26,P08,LED Desk Lamp,23,0
2024-12-27,P08,LED Desk Lamp,22,0
2024-12-28,P08,LED Desk Lamp,20,0
2024-12-29,P08,LED Desk Lamp,20,0
2024-12-30,P08,LED Desk Lamp,15,0
2024-12-31,P08,LED Desk Lamp,16,0
2025-01-01,P08,LED Desk Lamp,17,0
2025-01-02,P08,LED Desk Lamp,20,0
2025-01-03,P08,LED Desk Lamp,28,1
2025-01-04,P08,LED Desk Lamp,39,1
2025-01-05,P08,LED Desk Lamp,41,1
2025-01-06,P08,LED Desk Lamp,25,1
2025-01-07,P08,LED Desk Lamp,15,0
2025-01-08,P08,LED Desk Lamp,16,0
2025-01-09,P08,LED Desk Lamp,13,0
2025-01-10,P08,LED Desk Lamp,21,0
2025-01-11,P08,LED Desk Lamp,24,0
2025-01-12,P08,LED Desk Lamp,25,0
2025-01-13,P08,LED Desk Lamp,15,0
2025-01-14,P08,LED Desk Lamp,16,0
2025-01-15,P08,LED Desk Lamp,17,0
2025-01-16,P08,LED Desk Lamp,19,0
2025-01-17,P08,LED Desk Lamp,14,0
2025-01-18,P08,LED Desk Lamp,25,0
2025-01-19,P08,LED Desk Lamp,21,0
2025-01-20,P08,LED Desk Lamp,14,0
2025-01-21,P08,LED Desk Lamp,11,0
2025-01-22,P08,LED Desk Lamp,16,0
2025-01-23,P08,LED Desk Lamp,21,0
2025-01-24,P08,LED Desk Lamp,23,0
2025-01-25,P08,LED Desk Lamp,24,0
2025-01-26,P08,LED Desk Lamp,36,1
2025-01-27,P08,LED Desk Lamp,25,1
2025-01-28,P08,LED Desk Lamp,23,1
2025-01-29,P08,LED Desk Lamp,34,1
2025-01-30,P08,LED Desk Lamp,16,0
2025-01-31,P08,LED Desk Lamp,17,0
2025-02-01,P08,LED Desk Lamp,19,0
2025-02-02,P08,LED Desk Lamp,21,0
2025-02-03,P08,LED Desk Lamp,21,0
2025-02-04,P08,LED Desk Lamp,22,0
2025-02-05,P08,LED Desk Lamp,13,0
2025-02-06,P08,LED Desk Lamp,17,0
2025-02-07,P08,LED Desk Lamp,16,0
2025-02-08,P08,LED Desk Lamp,27,0
2025-02-09,P08,LED Desk Lamp,23,0
2025-02-10,P08,LED Desk Lamp,15,0
2025-02-11,P08,LED Desk Lamp,17,0
2025-02-12,P08,LED Desk Lamp,16,0
2025-02-13,P08,LED Desk Lamp,22,0
2025-02-14,P08,LED Desk Lamp,21,0
2025-02-15,P08,LED Desk Lamp,26,0
2025-02-16,P08,LED Desk Lamp,13,0
2025-02-17,P08,LED Desk Lamp,17,0
2025-02-18,P08,LED Desk Lamp,22,0
2025-02-19,P08,LED Desk Lamp,21,0
2025-02-20,P08,LED Desk Lamp,13,0
2025-02-21,P08,LED Desk Lamp,19,0
2025-02-22,P08,LED Desk Lamp,20,0
2025-02-23,P08,LED Desk Lamp,28,0
2025-02-24,P08,LED Desk Lamp,18,0
2025-02-25,P08,LED Desk Lamp,15,0
2025-02-26,P08,LED Desk Lamp,18,0
2025-02-27,P08,LED Desk Lamp,11,0
2025-02-28,P08,LED Desk Lamp,17,0
2025-03-01,P08,LED Desk Lamp,25,0
2025-03-02,P08,LED Desk Lamp,26,0
2025-03-03,P08,LED Desk Lamp,12,0
2025-03-04,P08,LED Desk Lamp,16,0
2025-03-05,P08,LED Desk Lamp,21,0
2025-03-06,P08,LED Desk Lamp,14,0
2025-03-07,P08,LED Desk Lamp,21,0
2025-03-08,P08,LED Desk Lamp,25,0
2025-03-09,P08,LED Desk Lamp,29,0
2025-03-10,P08,LED Desk Lamp,17,0
2025-03-11,P08,LED Desk Lamp,17,0
2025-03-12,P08,LED Desk Lamp,20,0
2025-03-13,P08,LED Desk Lamp,15,0
2025-03-14,P08,LED Desk Lamp,20,0
2025-03-15,P08,LED Desk Lamp,24,0
2025-03-16,P08,LED Desk Lamp,23,0
2025-03-17,P08,LED Desk Lamp,20,0
2025-03-18,P08,LED Desk Lamp,23,1
2025-03-19,P08,LED Desk Lamp,34,1
2025-03-20,P08,LED Desk Lamp,28,1
2025-03-21,P08,LED Desk Lamp,20,0
2025-03-22,P08,LED Desk Lamp,26,0
2025-03-23,P08,LED Desk Lamp,18,0
2025-03-24,P08,LED Desk Lamp,22,0
2025-03-25,P08,LED Desk Lamp,16,0
2025-03-26,P08,LED Desk Lamp,22,0
2025-03-27,P08,LED Desk Lamp,18,0
2025-03-28,P08,LED Desk Lamp,19,0
2025-03-29,P08,LED Desk Lamp,31,0
2025-03-30,P08,LED Desk Lamp,28,0
2025-03-31,P08,LED Desk Lamp,19,0
2025-04-01,P08,LED Desk Lamp,21,0
2025-04-02,P08,LED Desk Lamp,18,0
2025-04-03,P08,LED Desk Lamp,20,0
2025-04-04,P08,LED Desk Lamp,19,0
2025-04-05,P08,LED Desk Lamp,30,0
2025-04-06,P08,LED Desk Lamp,22,0
2025-04-07,P08,LED Desk Lamp,23,0
2025-04-08,P08,LED Desk Lamp,18,0
2025-04-09,P08,LED Desk Lamp,34,1
2025-04-10,P08,LED Desk Lamp,31,1
2025-04-11,P08,LED Desk Lamp,22,0
2025-04-12,P08,LED Desk Lamp,31,0
2025-04-13,P08,LED Desk Lamp,23,0
2025-04-14,P08,LED Desk Lamp,19,0
2025-04-15,P08,LED Desk Lamp,19,0
2025-04-16,P08,LED Desk Lamp,22,0
2025-04-17,P08,LED Desk Lamp,20,0
2025-04-18,P08,LED Desk Lamp,28,0
2025-04-19,P08,LED Desk Lamp,27,0
2025-04-20,P08,LED Desk Lamp,24,0
2025-04-21,P08,LED Desk Lamp,19,0
2025-04-22,P08,LED Desk Lamp,16,0
2025-04-23,P08,LED Desk Lamp,17,0
2025-04-24,P08,LED Desk Lamp,19,0
2025-04-25,P08,LED Desk Lamp,26,0
2025-04-26,P08,LED Desk Lamp,28,0
2025-04-27,P08,LED Desk Lamp,24,0
2025-04-28,P08,LED Desk Lamp,23,0
2025-04-29,P08,LED Desk Lamp,24,0
2025-04-30,P08,LED Desk Lamp,24,0
2025-05-01,P08,LED Desk Lamp,18,0
2025-05-02,P08,LED Desk Lamp,21,0
2025-05-03,P08,LED Desk Lamp,36,0
2025-05-04,P08,LED Desk Lamp,27,0
2025-05-05,P08,LED Desk Lamp,19,0
2025-05-06,P08,LED Desk Lamp,22,0
2025-05-07,P08,LED Desk Lamp,23,0
2025-05-08,P08,LED Desk Lamp,19,0
2025-05-09,P08,LED Desk Lamp,24,0
2025-05-10,P08,LED Desk Lamp,32,0
2025-05-11,P08,LED Desk Lamp,22,0
2025-05-12,P08,LED Desk Lamp,20,0
2025-05-13,P08,LED Desk Lamp,17,0
2025-05-14,P08,LED Desk Lamp,17,0
2025-05-15,P08,LED Desk Lamp,19,0
2025-05-16,P08,LED Desk Lamp,25,0
2025-05-17,P08,LED Desk Lamp,27,0
2025-05-18,P08,LED Desk Lamp,24,0
2025-05-19,P08,LED Desk Lamp,20,0
2025-05-20,P08,LED Desk Lamp,17,0
2025-05-21,P08,LED Desk Lamp,22,0
2025-05-22,P08,LED Desk Lamp,25,0
2025-05-23,P08,LED Desk Lamp,23,0
2025-05-24,P08,LED Desk Lamp,28,0
2025-05-25,P08,LED Desk Lamp,28,0
2025-05-26,P08,LED Desk Lamp,14,0
2025-05-27,P08,LED Desk Lamp,22,0
2025-05-28,P08,LED Desk Lamp,30,0
2025-05-29,P08,LED Desk Lamp,21,0
2025-05-30,P08,LED Desk Lamp,23,0
2025-05-31,P08,LED Desk Lamp,32,0
2025-06-01,P08,LED Desk Lamp,33,0
2025-06-02,P08,LED Desk Lamp,23,0
2025-06-03,P08,LED Desk Lamp,14,0
2025-06-04,P08,LED Desk Lamp,23,0
2025-06-05,P08,LED Desk Lamp,30,0
2025-06-06,P08,LED Desk Lamp,26,0
2025-06-07,P08,LED Desk Lamp,24,0
2025-06-08,P08,LED Desk Lamp,28,0
2025-06-09,P08,LED Desk Lamp,17,0
2025-06-10,P08,LED Desk Lamp,24,0
2025-06-11,P08,LED Desk Lamp,18,0
2025-06-12,P08,LED Desk Lamp,22,0
2025-06-13,P08,LED Desk Lamp,21,0
2025-06-14,P08,LED Desk Lamp,27,0
2025-06-15,P08,LED Desk Lamp,33,0
2025-06-16,P08,LED Desk Lamp,21,0
2025-06-17,P08,LED Desk Lamp,19,0
2025-06-18,P08,LED Desk Lamp,17,0
2025-06-19,P08,LED Desk Lamp,16,0
2025-06-20,P08,LED Desk Lamp,19,0
2025-06-21,P08,LED Desk Lamp,30,0
2025-06-22,P08,LED Desk Lamp,31,0
2025-06-23,P08,LED Desk Lamp,19,0
2025-06-24,P08,LED Desk Lamp,25,0
2025-06-25,P08,LED Desk Lamp,19,0
2025-06-26,P08,LED Desk Lamp,21,0
2025-06-27,P08,LED Desk Lamp,20,0
2025-06-28,P08,LED Desk Lamp,33,0
2025-06-29,P08,LED Desk Lamp,35,0
2025-06-30,P08,LED Desk Lamp,15,0
2025-07-01,P08,LED Desk Lamp,19,0
2025-07-02,P08,LED Desk Lamp,25,0
2025-07-03,P08,LED Desk Lamp,17,0
2025-07-04,P08,LED Desk Lamp,26,0
2025-07-05,P08,LED Desk Lamp,34,0
2025-07-06,P08,LED Desk Lamp,27,0
2025-07-07,P08,LED Desk Lamp,22,0
2025-07-08,P08,LED Desk Lamp,26,0
2025-07-09,P08,LED Desk Lamp,27,0
2025-07-10,P08,LED Desk Lamp,21,0
2025-07-11,P08,LED Desk Lamp,22,0
2025-07-12,P08,LED Desk Lamp,25,0
2025-07-13,P08,LED Desk Lamp,31,0
2025-07-14,P08,LED Desk Lamp,16,0
2025-07-15,P08,LED Desk Lamp,20,0
2025-07-16,P08,LED Desk Lamp,21,0
2025-07-17,P08,LED Desk Lamp,20,0
2025-07-18,P08,LED Desk Lamp,25,0
2025-07-19,P08,LED Desk Lamp,40,0
2025-07-20,P08,LED Desk Lamp,26,0
2025-07-21,P08,LED Desk Lamp,19,0
2025-07-22,P08,LED Desk Lamp,23,0
2025-07-23,P08,LED Desk Lamp,21,0
2025-07-24,P08,LED Desk Lamp,26,0
2025-07-25,P08,LED Desk Lamp,24,0
2025-07-26,P08,LED Desk Lamp,28,0
2025-07-27,P08,LED Desk Lamp,19,0
2025-07-28,P08,LED Desk Lamp,15,0
2025-07-29,P08,LED Desk Lamp,15,0
2025-07-30,P08,LED Desk Lamp,22,0
2025-07-31,P08,LED Desk Lamp,17,0
2025-08-01,P08,LED Desk Lamp,28,0
2025-08-02,P08,LED Desk Lamp,29,0
2025-08-03,P08,LED Desk Lamp,25,0
2025-08-04,P08,LED Desk Lamp,17,0
2025-08-05,P08,LED Desk Lamp,29,1
2025-08-06,P08,LED Desk Lamp,37,1
2025-08-07,P08,LED Desk Lamp,22,0
2025-08-08,P08,LED Desk Lamp,22,0
2025-08-09,P08,LED Desk Lamp,31,0
2025-08-10,P08,LED Desk Lamp,26,0
2025-08-11,P08,LED Desk Lamp,21,0
2025-08-12,P08,LED Desk Lamp,17,0
2025-08-13,P08,LED Desk Lamp,26,0
2025-08-14,P08,LED Desk Lamp,19,0
2025-08-15,P08,LED Desk Lamp,28,0
2025-08-16,P08,LED Desk Lamp,27,0
2025-08-17,P08,LED Desk Lamp,29,0
2025-08-18,P08,LED Desk Lamp,22,0
2025-08-19,P08,LED Desk Lamp,23,0
2025-08-20,P08,LED Desk Lamp,17,0
2025-08-21,P08,LED Desk Lamp,24,0
2025-08-22,P08,LED Desk Lamp,29,0
2025-08-23,P08,LED Desk Lamp,27,0
2025-08-24,P08,LED Desk Lamp,26,0
2025-08-25,P08,LED Desk Lamp,18,0
2025-08-26,P08,LED Desk Lamp,18,0
2025-08-27,P08,LED Desk Lamp,25,0
2025-08-28,P08,LED Desk Lamp,17,0
2025-08-29,P08,LED Desk Lamp,19,0
2025-08-30,P08,LED Desk Lamp,34,0
2025-08-31,P08,LED Desk Lamp,28,0
2025-09-01,P08,LED Desk Lamp,25,0
2025-09-02,P08,LED Desk Lamp,18,0
2025-09-03,P08,LED Desk Lamp,20,0
2025-09-04,P08,LED Desk Lamp,18,0
2025-09-05,P08,LED Desk Lamp,23,0
2025-09-06,P08,LED Desk Lamp,20,0
2025-09-07,P08,LED Desk Lamp,28,0
2025-09-08,P08,LED Desk Lamp,20,0
2025-09-09,P08,LED Desk Lamp,19,0
2025-09-10,P08,LED Desk Lamp,18,0
2025-09-11,P08,LED Desk Lamp,17,0
2025-09-12,P08,LED Desk Lamp,24,0
2025-09-13,P08,LED Desk Lamp,22,0
2025-09-14,P08,LED Desk Lamp,27,0
2025-09-15,P08,LED Desk Lamp,25,0
2025-09-16,P08,LED Desk Lamp,23,0
2025-09-17,P08,LED Desk Lamp,15,0
2025-09-18,P08,LED Desk Lamp,28,1
2025-09-19,P08,LED Desk Lamp,25,1
2025-09-20,P08,LED Desk Lamp,36,1
2025-09-21,P08,LED Desk Lamp,33,1
2025-09-22,P08,LED Desk Lamp,22,0
2025-09-23,P08,LED Desk Lamp,15,0
2025-09-24,P08,LED Desk Lamp,16,0
2025-09-25,P08,LED Desk Lamp,21,0
2025-09-26,P08,LED Desk Lamp,25,0
2025-09-27,P08,LED Desk Lamp,22,0
2025-09-28,P08,LED Desk Lamp,29,1
2025-09-29,P08,LED Desk Lamp,34,1
2025-09-30,P08,LED Desk Lamp,26,1
2025-10-01,P08,LED Desk Lamp,22,0
2025-10-02,P08,LED Desk Lamp,25,0
2025-10-03,P08,LED Desk Lamp,38,0
2025-10-04,P08,LED Desk Lamp,38,0
2025-10-05,P08,LED Desk Lamp,29,0
2025-10-06,P08,LED Desk Lamp,25,0
2025-10-07,P08,LED Desk Lamp,20,0
2025-10-08,P08,LED Desk Lamp,22,0
2025-10-09,P08,LED Desk Lamp,33,0
2025-10-10,P08,LED Desk Lamp,29,0
2025-10-11,P08,LED Desk Lamp,47,0
2025-10-12,P08,LED Desk Lamp,47,1
2025-10-13,P08,LED Desk Lamp,26,1
2025-10-14,P08,LED Desk Lamp,38,1
2025-10-15,P08,LED Desk Lamp,32,0
2025-10-16,P08,LED Desk Lamp,31,0
2025-10-17,P08,LED Desk Lamp,24,0
2025-10-18,P08,LED Desk Lamp,43,0
2025-10-19,P08,LED Desk Lamp,32,0
2025-10-20,P08,LED Desk Lamp,22,0
2025-10-21,P08,LED Desk Lamp,26,0
2025-10-22,P08,LED Desk Lamp,25,0
2025-10-23,P08,LED Desk Lamp,33,0
2025-10-24,P08,LED Desk Lamp,31,0
2025-10-25,P08,LED Desk Lamp,37,0
2025-10-26,P08,LED Desk Lamp,37,0
2025-10-27,P08,LED Desk Lamp,29,0
2025-10-28,P08,LED Desk Lamp,28,0
2025-10-29,P08,LED Desk Lamp,31,0
2025-10-30,P08,LED Desk Lamp,29,0
2025-10-31,P08,LED Desk Lamp,30,0
2025-11-01,P08,LED Desk Lamp,42,0
2025-11-02,P08,LED Desk Lamp,32,0
2025-11-03,P08,LED Desk Lamp,25,0
2025-11-04,P08,LED Desk Lamp,31,0
2025-11-05,P08,LED Desk Lamp,31,0
2025-11-06,P08,LED Desk Lamp,26,0
2025-11-07,P08,LED Desk Lamp,27,0
2025-11-08,P08,LED Desk Lamp,43,0
2025-11-09,P08,LED Desk Lamp,36,0
2025-11-10,P08,LED Desk Lamp,26,0
2025-11-11,P08,LED Desk Lamp,23,0
2025-11-12,P08,LED Desk Lamp,35,1
2025-11-13,P08,LED Desk Lamp,39,1
2025-11-14,P08,LED Desk Lamp,44,1
2025-11-15,P08,LED Desk Lamp,39,0
2025-11-16,P08,LED Desk Lamp,38,0
2025-11-17,P08,LED Desk Lamp,28,0
2025-11-18,P08,LED Desk Lamp,23,0
2025-11-19,P08,LED Desk Lamp,28,0
2025-11-20,P08,LED Desk Lamp,26,0
2025-11-21,P08,LED Desk Lamp,23,0
2025-11-22,P08,LED Desk Lamp,38,0
2025-11-23,P08,LED Desk Lamp,33,0
2025-11-24,P08,LED Desk Lamp,34,0
2025-11-25,P08,LED Desk Lamp,29,0
2025-11-26,P08,LED Desk Lamp,27,0
2025-11-27,P08,LED Desk Lamp,26,0
2025-11-28,P08,LED Desk Lamp,29,0
2025-11-29,P08,LED Desk Lamp,29,0
2025-11-30,P08,LED Desk Lamp,23,0
2025-12-01,P08,LED Desk Lamp,19,0
2025-12-02,P08,LED Desk Lamp,21,0
2025-12-03,P08,LED Desk Lamp,15,0
2025-12-04,P08,LED Desk Lamp,21,0
2025-12-05,P08,LED Desk Lamp,24,0
2025-12-06,P08,LED Desk Lamp,30,0
2025-12-07,P08,LED Desk Lamp,25,0
2025-12-08,P08,LED Desk Lamp,20,0
2025-12-09,P08,LED Desk Lamp,27,0
2025-12-10,P08,LED Desk Lamp,24,0
2025-12-11,P08,LED Desk Lamp,21,0
2025-12-12,P08,LED Desk Lamp,25,0
2025-12-13,P08,LED Desk Lamp,30,0
2025-12-14,P08,LED Desk Lamp,25,0
2025-12-15,P08,LED Desk Lamp,19,0
2025-12-16,P08,LED Desk Lamp,25,0
2025-12-17,P08,LED Desk Lamp,21,0
2025-12-18,P08,LED Desk Lamp,19,0
2025-12-19,P08,LED Desk Lamp,25,0
2025-12-20,P08,LED Desk Lamp,29,1
2025-12-21,P08,LED Desk Lamp,45,1
2025-12-22,P08,LED Desk Lamp,46,1
2025-12-23,P08,LED Desk Lamp,36,1
2025-12-24,P08,LED Desk Lamp,31,0
2025-12-25,P08,LED Desk Lamp,25,0
2025-12-26,P08,LED Desk Lamp,20,0
2025-12-27,P08,LED Desk Lamp,27,0
2025-12-28,P08,LED Desk Lamp,20,0
2025-12-29,P08,LED Desk Lamp,17,0
2025-12-30,P08,LED Desk Lamp,15,0
2024-01-01,P09,Phone Case,58,0
2024-01-02,P09,Phone Case,66,0
2024-01-03,P09,Phone Case,66,0
2024-01-04,P09,Phone Case,58,0
2024-01-05,P09,Phone Case,85,0
2024-01-06,P09,Phone Case,91,0
2024-01-07,P09,Phone Case,87,0
2024-01-08,P09,Phone Case,56,0
2024-01-09,P09,Phone Case,59,0
2024-01-10,P09,Phone Case,60,0
2024-01-11,P09,Phone Case,75,0
2024-01-12,P09,Phone Case,45,0
2024-01-13,P09,Phone Case,75,0
2024-01-14,P09,Phone Case,78,0
2024-01-15,P09,Phone Case,52,0
2024-01-16,P09,Phone Case,58,0
2024-01-17,P09,Phone Case,60,0
2024-01-18,P09,Phone Case,58,0
2024-01-19,P09,Phone Case,70,0
2024-01-20,P09,Phone Case,122,1
2024-01-21,P09,Phone Case,102,1
2024-01-22,P09,Phone Case,76,1
2024-01-23,P09,Phone Case,92,1
2024-01-24,P09,Phone Case,71,0
2024-01-25,P09,Phone Case,68,0
2024-01-26,P09,Phone Case,82,1
2024-01-27,P09,Phone Case,96,1
2024-01-28,P09,Phone Case,148,1
2024-01-29,P09,Phone Case,81,1
2024-01-30,P09,Phone Case,80,1
2024-01-31,P09,Phone Case,66,1
2024-02-01,P09,Phone Case,105,1
2024-02-02,P09,Phone Case,54,0
2024-02-03,P09,Phone Case,82,0
2024-02-04,P09,Phone Case,82,0
2024-02-05,P09,Phone Case,65,0
2024-02-06,P09,Phone Case,61,0
2024-02-07,P09,Phone Case,60,0
2024-02-08,P09,Phone Case,72,0
2024-02-09,P09,Phone Case,74,0
2024-02-10,P09,Phone Case,81,0
2024-02-11,P09,Phone Case,82,0
2024-02-12,P09,Phone Case,65,0
2024-02-13,P09,Phone Case,75,0
2024-02-14,P09,Phone Case,70,0
2024-02-15,P09,Phone Case,76,0
2024-02-16,P09,Phone Case,67,0
2024-02-17,P09,Phone Case,84,0
2024-02-18,P09,Phone Case,81,0
2024-02-19,P09,Phone Case,62,0
2024-02-20,P09,Phone Case,56,0
2024-02-21,P09,Phone Case,75,0
2024-02-22,P09,Phone Case,74,0
2024-02-23,P09,Phone Case,71,0
2024-02-24,P09,Phone Case,98,0
2024-02-25,P09,Phone Case,87,0
2024-02-26,P09,Phone Case,70,0
2024-02-27,P09,Phone Case,54,0
2024-02-28,P09,Phone Case,65,0
2024-02-29,P09,Phone Case,68,0
2024-03-01,P09,Phone Case,81,0
2024-03-02,P09,Phone Case,85,0
2024-03-03,P09,Phone Case,60,0
2024-03-04,P09,Phone Case,57,0
2024-03-05,P09,Phone Case,65,0
2024-03-06,P09,Phone Case,67,0
2024-03-07,P09,Phone Case,83,0
2024-03-08,P09,Phone Case,82,0
2024-03-09,P09,Phone Case,95,0
2024-03-10,P09,Phone Case,87,0
2024-03-11,P09,Phone Case,75,0
2024-03-12,P09,Phone Case,104,1
2024-03-13,P09,Phone Case,130,1
2024-03-14,P09,Phone Case,74,0
2024-03-15,P09,Phone Case,71,0
2024-03-16,P09,Phone Case,94,0
2024-03-17,P09,Phone Case,94,0
2024-03-18,P09,Phone Case,65,0
2024-03-19,P09,Phone Case,63,0
2024-03-20,P09,Phone Case,64,0
2024-03-21,P09,Phone Case,74,0
2024-03-22,P09,Phone Case,75,0
2024-03-23,P09,Phone Case,92,0
2024-03-24,P09,Phone Case,76,0
2024-03-25,P09,Phone Case,69,0
2024-03-26,P09,Phone Case,67,0
2024-03-27,P09,Phone Case,68,0
2024-03-28,P09,Phone Case,74,0
2024-03-29,P09,Phone Case,87,0
2024-03-30,P09,Phone Case,107,0
2024-03-31,P09,Phone Case,97,0
2024-04-01,P09,Phone Case,68,0
2024-04-02,P09,Phone Case,65,0
2024-04-03,P09,Phone Case,62,0
2024-04-04,P09,Phone Case,68,0
2024-04-05,P09,Phone Case,81,0
2024-04-06,P09,Phone Case,91,0
2024-04-07,P09,Phone Case,94,0
2024-04-08,P09,Phone Case,62,0
2024-04-09,P09,Phone Case,57,0
2024-04-10,P09,Phone Case,80,0
2024-04-11,P09,Phone Case,105,1
2024-04-12,P09,Phone Case,130,1
2024-04-13,P09,Phone Case,148,1
2024-04-14,P09,Phone Case,139,1
2024-04-15,P09,Phone Case,56,0
2024-04-16,P09,Phone Case,89,0
2024-04-17,P09,Phone Case,95,0
2024-04-18,P09,Phone Case,51,0
2024-04-19,P09,Phone Case,83,0
2024-04-20,P09,Phone Case,94,0
2024-04-21,P09,Phone Case,92,0
2024-04-22,P09,Phone Case,69,0
2024-04-23,P09,Phone Case,80,0
2024-04-24,P09,Phone Case,73,0
2024-04-25,P09,Phone Case,68,0
2024-04-26,P09,Phone Case,83,0
2024-04-27,P09,Phone Case,111,0
2024-04-28,P09,Phone Case,83,0
2024-04-29,P09,Phone Case,59,0
2024-04-30,P09,Phone Case,91,0
2024-05-01,P09,Phone Case,70,0
2024-05-02,P09,Phone Case,77,0
2024-05-03,P09,Phone Case,82,0
2024-05-04,P09,Phone Case,112,0
2024-05-05,P09,Phone Case,119,0
2024-05-06,P09,Phone Case,80,0
2024-05-07,P09,Phone Case,61,0
2024-05-08,P09,Phone Case,64,0
2024-05-09,P09,Phone Case,75,0
2024-05-10,P09,Phone Case,84,0
2024-05-11,P09,Phone Case,84,0
2024-05-12,P09,Phone Case,108,0
2024-05-13,P09,Phone Case,65,0
2024-05-14,P09,Phone Case,89,0
2024-05-15,P09,Phone Case,94,0
2024-05-16,P09,Phone Case,77,0
2024-05-17,P09,Phone Case,92,0
2024-05-18,P09,Phone Case,92,0
2024-05-19,P09,Phone Case,107,0
2024-05-20,P09,Phone Case,71,0
2024-05-21,P09,Phone Case,66,0
2024-05-22,P09,Phone Case,75,0
2024-05-23,P09,Phone Case,76,0
2024-05-24,P09,Phone Case,85,0
2024-05-25,P09,Phone Case,121,0
2024-05-26,P09,Phone Case,91,0
2024-05-27,P09,Phone Case,92,0
2024-05-28,P09,Phone Case,64,0
2024-05-29,P09,Phone Case,93,0
2024-05-30,P09,Phone Case,71,0
2024-05-31,P09,Phone Case,89,0
2024-06-01,P09,Phone Case,103,0
2024-06-02,P09,Phone Case,97,0
2024-06-03,P09,Phone Case,84,0
2024-06-04,P09,Phone Case,91,0
2024-06-05,P09,Phone Case,90,0
2024-06-06,P09,Phone Case,77,0
2024-06-07,P09,Phone Case,91,0
2024-06-08,P09,Phone Case,99,0
2024-06-09,P09,Phone Case,89,0
2024-06-10,P09,Phone Case,123,1
2024-06-11,P09,Phone Case,84,1
2024-06-12,P09,Phone Case,78,0
2024-06-13,P09,Phone Case,96,0
2024-06-14,P09,Phone Case,102,0
2024-06-15,P09,Phone Case,102,0
2024-06-16,P09,Phone Case,85,0
2024-06-17,P09,Phone Case,82,0
2024-06-18,P09,Phone Case,56,0
2024-06-19,P09,Phone Case,90,0
2024-06-20,P09,Phone Case,79,0
2024-06-21,P09,Phone Case,109,0
2024-06-22,P09,Phone Case,87,0
2024-06-23,P09,Phone Case,113,0
2024-06-24,P09,Phone Case,77,0
2024-06-25,P09,Phone Case,74,0
2024-06-26,P09,Phone Case,66,0
2024-06-27,P09,Phone Case,87,0
2024-06-28,P09,Phone Case,97,0
2024-06-29,P09,Phone Case,134,0
2024-06-30,P09,Phone Case,114,0
2024-07-01,P09,Phone Case,72,0
2024-07-02,P09,Phone Case,68,0
2024-07-03,P09,Phone Case,66,0
2024-07-04,P09,Phone Case,96,0
2024-07-05,P09,Phone Case,81,0
2024-07-06,P09,Phone Case,130,0
2024-07-07,P09,Phone Case,108,0
2024-07-08,P09,Phone Case,80,0
2024-07-09,P09,Phone Case,74,0
2024-07-10,P09,Phone Case,85,0
2024-07-11,P09,Phone Case,81,0
2024-07-12,P09,Phone Case,85,0
2024-07-13,P09,Phone Case,119,0
2024-07-14,P09,Phone Case,100,0
2024-07-15,P09,Phone Case,70,0
2024-07-16,P09,Phone Case,83,0
2024-07-17,P09,Phone Case,78,0
2024-07-18,P09,Phone Case,86,0
2024-07-19,P09,Phone Case,84,0
2024-07-20,P09,Phone Case,93,0
2024-07-21,P09,Phone Case,122,0
2024-07-22,P09,Phone Case,91,0
2024-07-23,P09,Phone Case,85,0
2024-07-24,P09,Phone Case,75,0
2024-07-25,P09,Phone Case,78,0
2024-07-26,P09,Phone Case,103,0
2024-07-27,P09,Phone Case,104,0
2024-07-28,P09,Phone Case,93,0
2024-07-29,P09,Phone Case,93,0
2024-07-30,P09,Phone Case,76,0
2024-07-31,P09,Phone Case,94,0
2024-08-01,P09,Phone Case,67,0
2024-08-02,P09,Phone Case,93,0
2024-08-03,P09,Phone Case,135,0
2024-08-04,P09,Phone Case,100,0
2024-08-05,P09,Phone Case,73,0
2024-08-06,P09,Phone Case,65,0
2024-08-07,P09,Phone Case,87,0
2024-08-08,P09,Phone Case,72,0
2024-08-09,P09,Phone Case,86,0
2024-08-10,P09,Phone Case,91,0
2024-08-11,P09,Phone Case,117,0
2024-08-12,P09,Phone Case,85,0
2024-08-13,P09,Phone Case,75,0
2024-08-14,P09,Phone Case,66,0
2024-08-15,P09,Phone Case,93,0
2024-08-16,P09,Phone Case,83,0
2024-08-17,P09,Phone Case,92,0
2024-08-18,P09,Phone Case,131,1
2024-08-19,P09,Phone Case,99,1
2024-08-20,P09,Phone Case,108,1
2024-08-21,P09,Phone Case,79,0
2024-08-22,P09,Phone Case,71,0
2024-08-23,P09,Phone Case,86,0
2024-08-24,P09,Phone Case,129,0
2024-08-25,P09,Phone Case,93,0
2024-08-26,P09,Phone Case,77,0
2024-08-27,P09,Phone Case,60,0
2024-08-28,P09,Phone Case,88,0
2024-08-29,P09,Phone Case,73,0
2024-08-30,P09,Phone Case,95,0
2024-08-31,P09,Phone Case,102,0
